fecha,precio_eth,volumen_eth,eth_ballena_total,txs_ballena,bdi
2022-12-29,1200.49,249130.4869,0.0,0.0,1515.0
2022-12-30,1199.99,266014.2115,0.0,0.0,1515.0
2022-12-31,1196.13,139379.2811,0.0,0.0,1515.0
2023-01-01,1200.34,117762.0685,0.0,0.0,1515.0
2023-01-02,1214.0,252794.14,0.0,0.0,1515.0
2023-01-03,1214.55,205519.4944,0.0,0.0,1250.0
2023-01-04,1256.9,457799.6648,0.0,0.0,1176.0
2023-01-05,1251.24,272805.33,0.0,0.0,1146.0
2023-01-06,1269.14,342344.2023,0.0,0.0,1130.0
2023-01-07,1264.07,129474.2884,0.0,0.0,1130.0
2023-01-08,1290.16,213636.7848,0.0,0.0,1130.0
2023-01-09,1320.39,581727.6968,0.0,0.0,1139.0
2023-01-10,1335.62,459660.2307,0.0,0.0,1096.0
2023-01-11,1389.39,472465.9556,0.0,0.0,1043.0
2023-01-12,1415.92,877712.4492,0.0,0.0,976.0
2023-01-13,1451.2,499377.8649,0.0,0.0,946.0
2023-01-14,1549.9,940691.7774,0.0,0.0,946.0
2023-01-15,1552.52,387832.7138,0.0,0.0,946.0
2023-01-16,1576.94,574622.8953,0.0,0.0,946.0
2023-01-17,1565.57,506771.7219,0.0,0.0,921.0
2023-01-18,1511.43,752534.8857,0.0,0.0,874.0
2023-01-19,1551.09,308679.4645,0.0,0.0,801.0
2023-01-20,1658.52,440570.9974,0.0,0.0,763.0
2023-01-21,1626.66,494248.6009,0.0,0.0,763.0
2023-01-22,1627.44,431729.6909,0.0,0.0,763.0
2023-01-23,1626.29,407267.1156,0.0,0.0,740.0
2023-01-24,1555.97,462275.3243,0.0,0.0,721.0
2023-01-25,1611.94,646474.9166,0.0,0.0,703.0
2023-01-26,1601.09,532777.8466,0.0,0.0,677.0
2023-01-27,1597.62,512093.3875,0.0,0.0,676.0
2023-01-28,1572.1,313675.6574,0.0,0.0,676.0
2023-01-29,1644.72,551767.9134,0.0,0.0,676.0
2023-01-30,1566.2,595055.3281,0.0,0.0,680.0
2023-01-31,1585.33,348856.6751,0.0,0.0,681.0
2023-02-01,1641.68,474617.1709,0.0,0.0,668.0
2023-02-02,1643.12,629188.8874,0.0,0.0,640.0
2023-02-03,1663.52,464815.032,0.0,0.0,621.0
2023-02-04,1666.38,308227.1295,0.0,0.0,621.0
2023-02-05,1629.02,413579.6748,0.0,0.0,621.0
2023-02-06,1614.29,384119.4197,0.0,0.0,608.0
2023-02-07,1671.03,451922.4,0.0,0.0,601.0
2023-02-08,1650.43,417966.2539,0.0,0.0,603.0
2023-02-09,1545.35,658011.6964,0.0,0.0,592.0
2023-02-10,1513.06,484654.2199,0.0,0.0,602.0
2023-02-11,1538.51,289691.5708,0.0,0.0,602.0
2023-02-12,1514.83,286758.374,0.0,0.0,602.0
2023-02-13,1505.24,643152.3904,0.0,0.0,616.0
2023-02-14,1555.71,668964.3768,0.0,0.0,563.0
2023-02-15,1674.92,581207.8586,0.0,0.0,541.0
2023-02-16,1637.84,832723.6731,0.0,0.0,530.0
2023-02-17,1693.87,579934.663,0.0,0.0,538.0
2023-02-18,1691.62,267305.7813,0.0,0.0,538.0
2023-02-19,1679.75,401023.0477,0.0,0.0,538.0
2023-02-20,1703.27,451314.8335,0.0,0.0,552.0
2023-02-21,1659.76,520354.4688,0.0,0.0,594.0
2023-02-22,1643.14,528875.4809,0.0,0.0,674.0
2023-02-23,1650.53,501305.9717,0.0,0.0,816.0
2023-02-24,1607.8,512515.4982,0.0,0.0,883.0
2023-02-25,1594.58,290188.0391,0.0,0.0,883.0
2023-02-26,1641.36,308607.9941,0.0,0.0,883.0
2023-02-27,1633.45,431861.4129,0.0,0.0,935.0
2023-02-28,1605.23,393523.1647,0.0,0.0,990.0
2023-03-01,1665.22,474456.8235,0.0,0.0,1099.0
2023-03-02,1647.86,423023.8082,0.0,0.0,1145.0
2023-03-03,1569.45,742816.5976,0.0,0.0,1211.0
2023-03-04,1566.73,237640.2606,0.0,0.0,1211.0
2023-03-05,1564.58,299240.7415,0.0,0.0,1211.0
2023-03-06,1565.84,307709.3011,0.0,0.0,1258.0
2023-03-07,1561.96,437947.9032,0.0,0.0,1298.0
2023-03-08,1532.38,460101.7658,0.0,0.0,1327.0
2023-03-09,1437.32,718485.1364,0.0,0.0,1379.0
2023-03-10,1426.44,960262.4509,0.0,0.0,1424.0
2023-03-11,1471.97,1374859.6201,0.0,0.0,1424.0
2023-03-12,1580.33,1002355.0929,0.0,0.0,1424.0
2023-03-13,1673.45,1228063.6053,0.0,0.0,1465.0
2023-03-14,1699.4,1283321.2355,0.0,0.0,1587.0
2023-03-15,1649.96,963142.4833,0.0,0.0,1603.0
2023-03-16,1673.73,627985.6119,0.0,0.0,1560.0
2023-03-17,1789.27,907528.2825,0.0,0.0,1535.0
2023-03-18,1758.84,711614.731,0.0,0.0,1535.0
2023-03-19,1780.68,541131.8908,0.0,0.0,1535.0
2023-03-20,1732.78,682848.1248,0.0,0.0,1542.0
2023-03-21,1801.23,742348.4999,0.0,0.0,1512.0
2023-03-22,1734.33,891287.6009,0.0,0.0,1456.0
2023-03-23,1813.79,732061.103,0.0,0.0,1484.0
2023-03-24,1749.57,564770.1417,0.0,0.0,1489.0
2023-03-25,1741.88,355679.3743,0.0,0.0,1489.0
2023-03-26,1773.88,354933.2372,0.0,0.0,1489.0
2023-03-27,1715.22,570563.5023,0.0,0.0,1456.0
2023-03-28,1772.99,536511.3973,0.0,0.0,1402.0
2023-03-29,1793.07,536865.5972,0.0,0.0,1407.0
2023-03-30,1793.61,579690.0394,0.0,0.0,1403.0
2023-03-31,1821.52,554525.4762,0.0,0.0,1389.0
2023-04-01,1820.79,272904.9674,0.0,0.0,1389.0
2023-04-02,1794.51,322122.9385,0.0,0.0,1389.0
2023-04-03,1810.51,628503.6619,0.0,0.0,1412.0
2023-04-04,1870.37,622208.6411,0.0,0.0,1473.0
2023-04-05,1908.69,548595.5155,0.0,0.0,1525.0
2023-04-06,1872.41,396241.4352,0.0,0.0,1560.0
2023-04-07,1863.72,284256.4873,0.0,0.0,1560.0
2023-04-08,1848.82,197905.5407,0.0,0.0,1560.0
2023-04-09,1858.92,287131.3079,0.0,0.0,1560.0
2023-04-10,1910.2,434739.7984,0.0,0.0,1560.0
2023-04-11,1889.86,405203.4892,0.0,0.0,1507.0
2023-04-12,1917.39,630844.4186,0.0,0.0,1463.0
2023-04-13,2012.01,676164.5188,0.0,0.0,1463.0
2023-04-14,2099.99,896307.3934,0.0,0.0,1435.0
2023-04-15,2090.6,321823.7851,0.0,0.0,1435.0
2023-04-16,2118.67,319880.4393,0.0,0.0,1435.0
2023-04-17,2074.0,426972.7071,0.0,0.0,1412.0
2023-04-18,2103.5,414244.6135,0.0,0.0,1368.0
2023-04-19,1933.73,775389.0602,0.0,0.0,1372.0
2023-04-20,1942.98,625336.2495,0.0,0.0,1432.0
2023-04-21,1848.78,688876.6186,0.0,0.0,1504.0
2023-04-22,1874.16,331007.5879,0.0,0.0,1504.0
2023-04-23,1862.0,344514.3444,0.0,0.0,1504.0
2023-04-24,1841.84,447864.0517,0.0,0.0,1517.0
2023-04-25,1866.1,457870.6047,0.0,0.0,1510.0
2023-04-26,1866.01,897709.7298,0.0,0.0,1536.0
2023-04-27,1908.68,727472.9466,0.0,0.0,1581.0
2023-04-28,1890.94,387630.7791,0.0,0.0,1576.0
2023-04-29,1907.8,182046.1406,0.0,0.0,1576.0
2023-04-30,1870.09,355336.4888,0.0,0.0,1576.0
2023-05-01,1830.73,445519.1779,0.0,0.0,1576.0
2023-05-02,1870.08,373753.2027,0.0,0.0,1552.0
2023-05-03,1905.12,465185.2501,0.0,0.0,1558.0
2023-05-04,1877.07,354528.6144,0.0,0.0,1545.0
2023-05-05,1993.3,546608.875,0.0,0.0,1558.0
2023-05-06,1896.33,608106.9915,0.0,0.0,1558.0
2023-05-07,1870.4,413268.8357,0.0,0.0,1558.0
2023-05-08,1847.56,625316.6168,0.0,0.0,1558.0
2023-05-09,1846.52,304396.186,0.0,0.0,1598.0
2023-05-10,1840.84,639933.3855,0.0,0.0,1640.0
2023-05-11,1794.3,522096.0725,0.0,0.0,1608.0
2023-05-12,1807.45,565539.8309,0.0,0.0,1558.0
2023-05-13,1795.11,212895.4373,0.0,0.0,1558.0
2023-05-14,1799.21,218101.0977,0.0,0.0,1558.0
2023-05-15,1816.2,388171.9261,0.0,0.0,1522.0
2023-05-16,1824.21,311238.6786,0.0,0.0,1476.0
2023-05-17,1822.12,352097.9913,0.0,0.0,1425.0
2023-05-18,1800.56,293755.311,0.0,0.0,1402.0
2023-05-19,1812.32,243116.4676,0.0,0.0,1384.0
2023-05-20,1819.42,127754.4349,0.0,0.0,1384.0
2023-05-21,1804.91,161517.8053,0.0,0.0,1384.0
2023-05-22,1817.35,237498.9423,0.0,0.0,1365.0
2023-05-23,1854.05,396869.6097,0.0,0.0,1348.0
2023-05-24,1799.89,420846.1445,0.0,0.0,1295.0
2023-05-25,1805.6,350633.0089,0.0,0.0,1215.0
2023-05-26,1827.79,275690.6854,0.0,0.0,1172.0
2023-05-27,1829.89,138824.9406,0.0,0.0,1172.0
2023-05-28,1908.64,378392.4371,0.0,0.0,1172.0
2023-05-29,1892.6,313593.4942,0.0,0.0,1172.0
2023-05-30,1900.59,272665.8402,0.0,0.0,1123.0
2023-05-31,1873.63,319255.5681,0.0,0.0,977.0
2023-06-01,1861.78,270496.6097,0.0,0.0,937.0
2023-06-02,1906.68,313004.0658,0.0,0.0,919.0
2023-06-03,1892.06,148818.2427,0.0,0.0,919.0
2023-06-04,1890.01,172683.0119,0.0,0.0,919.0
2023-06-05,1810.5,555361.2683,0.0,0.0,939.0
2023-06-06,1884.64,491407.2174,0.0,0.0,1016.0
2023-06-07,1832.13,429196.7064,0.0,0.0,1020.0
2023-06-08,1845.64,189270.4853,0.0,0.0,1040.0
2023-06-09,1840.37,198324.3252,0.0,0.0,1055.0
2023-06-10,1751.53,652324.6695,0.0,0.0,1055.0
2023-06-11,1752.76,219956.2434,0.0,0.0,1055.0
2023-06-12,1742.57,302132.4819,0.0,0.0,1056.0
2023-06-13,1740.12,284268.0018,0.0,0.0,1074.0
2023-06-14,1650.95,415847.327,0.0,0.0,1079.0
2023-06-15,1666.96,370774.7696,0.0,0.0,1094.0
2023-06-16,1717.92,311734.5904,0.0,0.0,1076.0
2023-06-17,1727.76,210914.9216,0.0,0.0,1076.0
2023-06-18,1720.95,156535.0128,0.0,0.0,1076.0
2023-06-19,1737.11,245162.7589,0.0,0.0,1065.0
2023-06-20,1791.99,328855.6846,0.0,0.0,1078.0
2023-06-21,1889.11,613755.8869,0.0,0.0,1138.0
2023-06-22,1872.01,416714.5719,0.0,0.0,1216.0
2023-06-23,1892.63,401147.9324,0.0,0.0,1240.0
2023-06-24,1874.96,226910.2941,0.0,0.0,1240.0
2023-06-25,1898.8,338757.6158,0.0,0.0,1240.0
2023-06-26,1858.97,458743.861,0.0,0.0,1233.0
2023-06-27,1889.58,366634.5707,0.0,0.0,1183.0
2023-06-28,1828.02,337836.5792,0.0,0.0,1138.0
2023-06-29,1851.99,241844.8281,0.0,0.0,1112.0
2023-06-30,1933.79,716538.1035,0.0,0.0,1091.0
2023-07-01,1924.5,178373.3688,0.0,0.0,1091.0
2023-07-02,1937.48,255852.7832,0.0,0.0,1091.0
2023-07-03,1955.54,322102.4295,0.0,0.0,1068.0
2023-07-04,1936.2,205525.0984,0.0,0.0,1044.0
2023-07-05,1910.36,267633.4783,0.0,0.0,994.0
2023-07-06,1846.17,456362.741,0.0,0.0,993.0
2023-07-07,1870.91,232944.3466,0.0,0.0,1009.0
2023-07-08,1865.24,125819.8273,0.0,0.0,1009.0
2023-07-09,1862.8,135046.3743,0.0,0.0,1009.0
2023-07-10,1880.4,247868.1494,0.0,0.0,1024.0
2023-07-11,1878.3,177771.6117,0.0,0.0,1032.0
2023-07-12,1871.82,264406.8673,0.0,0.0,1088.0
2023-07-13,2004.49,548861.4207,0.0,0.0,1103.0
2023-07-14,1937.83,498724.0359,0.0,0.0,1090.0
2023-07-15,1931.41,135181.7663,0.0,0.0,1090.0
2023-07-16,1922.11,148667.1051,0.0,0.0,1090.0
2023-07-17,1911.2,277159.0349,0.0,0.0,1073.0
2023-07-18,1897.21,215780.5006,0.0,0.0,1037.0
2023-07-19,1888.63,218045.0005,0.0,0.0,1004.0
2023-07-20,1891.59,292907.5164,0.0,0.0,977.0
2023-07-21,1891.73,165554.0428,0.0,0.0,978.0
2023-07-22,1866.52,131901.6487,0.0,0.0,978.0
2023-07-23,1888.73,153501.0178,0.0,0.0,978.0
2023-07-24,1850.0,276504.5547,0.0,0.0,967.0
2023-07-25,1857.66,152251.21,0.0,0.0,962.0
2023-07-26,1872.0,272090.5333,0.0,0.0,1067.0
2023-07-27,1861.28,163766.4259,0.0,0.0,1097.0
2023-07-28,1874.19,138695.7147,0.0,0.0,1110.0
2023-07-29,1880.46,72867.0269,0.0,0.0,1110.0
2023-07-30,1861.79,158657.5902,0.0,0.0,1110.0
2023-07-31,1856.14,168204.4534,0.0,0.0,1127.0
2023-08-01,1873.47,358476.0966,0.0,0.0,1150.0
2023-08-02,1839.9,254213.0553,0.0,0.0,1123.0
2023-08-03,1835.81,171148.052,0.0,0.0,1128.0
2023-08-04,1830.23,187699.4552,0.0,0.0,1136.0
2023-08-05,1836.48,93657.3255,0.0,0.0,1136.0
2023-08-06,1830.28,90403.9915,0.0,0.0,1136.0
2023-08-07,1829.1,224092.9059,0.0,0.0,1145.0
2023-08-08,1856.3,236336.03,0.0,0.0,1142.0
2023-08-09,1855.35,191926.8343,0.0,0.0,1144.0
2023-08-10,1852.47,127321.4553,0.0,0.0,1137.0
2023-08-11,1848.84,113209.3103,0.0,0.0,1129.0
2023-08-12,1849.93,63292.6476,0.0,0.0,1129.0
2023-08-13,1840.73,120674.1364,0.0,0.0,1129.0
2023-08-14,1845.5,150196.1203,0.0,0.0,1135.0
2023-08-15,1828.98,186081.6989,0.0,0.0,1166.0
2023-08-16,1807.81,205430.7368,0.0,0.0,1233.0
2023-08-17,1681.49,812138.2159,0.0,0.0,1247.0
2023-08-18,1661.59,538083.1018,0.0,0.0,1237.0
2023-08-19,1669.67,231919.0485,0.0,0.0,1237.0
2023-08-20,1685.24,195623.5263,0.0,0.0,1237.0
2023-08-21,1667.55,250835.1518,0.0,0.0,1223.0
2023-08-22,1634.99,402012.045,0.0,0.0,1194.0
2023-08-23,1679.61,374761.1088,0.0,0.0,1151.0
2023-08-24,1661.16,231539.7805,0.0,0.0,1110.0
2023-08-25,1653.8,236261.6898,0.0,0.0,1080.0
2023-08-26,1647.04,79175.425,0.0,0.0,1080.0
2023-08-27,1658.33,87789.9196,0.0,0.0,1080.0
2023-08-28,1653.08,214351.0143,0.0,0.0,1080.0
2023-08-29,1729.42,494371.0823,0.0,0.0,1107.0
2023-08-30,1705.23,202841.4402,0.0,0.0,1094.0
2023-08-31,1645.76,330518.2668,0.0,0.0,1086.0
2023-09-01,1629.12,302406.1686,0.0,0.0,1065.0
2023-09-02,1637.03,102145.9476,0.0,0.0,1065.0
2023-09-03,1635.84,116767.2862,0.0,0.0,1065.0
2023-09-04,1630.51,168010.9056,0.0,0.0,1083.0
2023-09-05,1634.45,204365.4907,0.0,0.0,1063.0
2023-09-06,1633.15,219541.0193,0.0,0.0,1081.0
2023-09-07,1648.11,228558.2782,0.0,0.0,1141.0
2023-09-08,1636.44,221570.0458,0.0,0.0,1186.0
2023-09-09,1635.54,58519.6229,0.0,0.0,1186.0
2023-09-10,1617.42,207957.8428,0.0,0.0,1186.0
2023-09-11,1551.85,417424.8189,0.0,0.0,1209.0
2023-09-12,1592.97,329739.9685,0.0,0.0,1235.0
2023-09-13,1607.62,223409.2889,0.0,0.0,1290.0
2023-09-14,1626.47,275301.1505,0.0,0.0,1340.0
2023-09-15,1641.29,181340.024,0.0,0.0,1381.0
2023-09-16,1634.4,99555.4671,0.0,0.0,1381.0
2023-09-17,1622.48,120227.4117,0.0,0.0,1381.0
2023-09-18,1636.66,279041.6978,0.0,0.0,1439.0
2023-09-19,1643.12,184282.4258,0.0,0.0,1526.0
2023-09-20,1622.26,232844.2347,0.0,0.0,1584.0
2023-09-21,1583.94,240627.544,0.0,0.0,1569.0
2023-09-22,1593.08,124886.091,0.0,0.0,1593.0
2023-09-23,1593.86,64537.1341,0.0,0.0,1593.0
2023-09-24,1580.71,137517.8533,0.0,0.0,1593.0
2023-09-25,1588.33,176706.9277,0.0,0.0,1614.0
2023-09-26,1594.01,125583.0161,0.0,0.0,1694.0
2023-09-27,1598.64,274404.4328,0.0,0.0,1752.0
2023-09-28,1652.99,331409.7015,0.0,0.0,1716.0
2023-09-29,1667.45,251975.6728,0.0,0.0,1701.0
2023-09-30,1670.89,136924.9141,0.0,0.0,1701.0
2023-10-01,1733.79,225611.5868,0.0,0.0,1701.0
2023-10-02,1662.4,378575.6898,0.0,0.0,1737.0
2023-10-03,1656.88,198287.1164,0.0,0.0,1780.0
2023-10-04,1646.58,222861.7167,0.0,0.0,1778.0
2023-10-05,1611.79,237378.7449,0.0,0.0,1827.0
2023-10-06,1645.03,220507.9286,0.0,0.0,1929.0
2023-10-07,1633.57,101241.5732,0.0,0.0,1929.0
2023-10-08,1632.84,149424.6635,0.0,0.0,1929.0
2023-10-09,1580.13,340141.0988,0.0,0.0,1991.0
2023-10-10,1567.63,240659.3287,0.0,0.0,1983.0
2023-10-11,1566.87,260253.9671,0.0,0.0,1948.0
2023-10-12,1539.61,237221.4977,0.0,0.0,1935.0
2023-10-13,1552.16,192205.8736,0.0,0.0,1945.0
2023-10-14,1554.94,100314.6754,0.0,0.0,1945.0
2023-10-15,1557.77,120311.2738,0.0,0.0,1945.0
2023-10-16,1599.42,418510.8644,0.0,0.0,1972.0
2023-10-17,1565.01,234817.0699,0.0,0.0,2058.0
2023-10-18,1563.44,177750.2253,0.0,0.0,2105.0
2023-10-19,1566.57,216217.6675,0.0,0.0,2071.0
2023-10-20,1603.89,315995.792,0.0,0.0,2046.0
2023-10-21,1628.94,176419.4092,0.0,0.0,2046.0
2023-10-22,1663.7,228650.9225,0.0,0.0,2046.0
2023-10-23,1765.46,610931.9663,0.0,0.0,2017.0
2023-10-24,1784.98,674055.1375,0.0,0.0,1949.0
2023-10-25,1787.15,354410.8294,0.0,0.0,1832.0
2023-10-26,1803.38,431169.0453,0.0,0.0,1662.0
2023-10-27,1779.4,274532.6921,0.0,0.0,1563.0
2023-10-28,1776.2,122919.7382,0.0,0.0,1563.0
2023-10-29,1795.14,144110.6508,0.0,0.0,1563.0
2023-10-30,1809.04,277686.192,0.0,0.0,1502.0
2023-10-31,1814.67,258074.5796,0.0,0.0,1459.0
2023-11-01,1846.99,471921.6184,0.0,0.0,1401.0
2023-11-02,1800.8,368738.2193,0.0,0.0,1385.0
2023-11-03,1832.71,315000.2678,0.0,0.0,1462.0
2023-11-04,1855.54,171538.0364,0.0,0.0,1462.0
2023-11-05,1891.71,383106.7628,0.0,0.0,1462.0
2023-11-06,1900.95,328746.2394,0.0,0.0,1523.0
2023-11-07,1885.27,332419.4406,0.0,0.0,1559.0
2023-11-08,1888.12,247881.0997,0.0,0.0,1530.0
2023-11-09,2121.32,1100330.3237,0.0,0.0,1598.0
2023-11-10,2077.72,555573.6495,0.0,0.0,1643.0
2023-11-11,2053.17,370966.0372,0.0,0.0,1643.0
2023-11-12,2044.68,281907.559,0.0,0.0,1643.0
2023-11-13,2053.65,529143.5815,0.0,0.0,1655.0
2023-11-14,1979.39,481909.733,0.0,0.0,1662.0
2023-11-15,2058.48,421870.8032,0.0,0.0,1688.0
2023-11-16,1961.77,545286.1297,0.0,0.0,1758.0
2023-11-17,1960.82,401100.5069,0.0,0.0,1820.0
2023-11-18,1962.6,279368.2208,0.0,0.0,1820.0
2023-11-19,2011.47,251132.6192,0.0,0.0,1820.0
2023-11-20,2021.4,421717.679,0.0,0.0,1817.0
2023-11-21,1933.01,490163.9863,0.0,0.0,1796.0
2023-11-22,2063.21,466120.5109,0.0,0.0,1755.0
2023-11-23,2062.2,250960.6958,0.0,0.0,1855.0
2023-11-24,2080.84,426932.5402,0.0,0.0,2102.0
2023-11-25,2083.09,138847.393,0.0,0.0,2102.0
2023-11-26,2062.33,241262.9136,0.0,0.0,2102.0
2023-11-27,2027.5,326073.2298,0.0,0.0,2259.0
2023-11-28,2048.14,283775.9279,0.0,0.0,2391.0
2023-11-29,2028.81,254843.7319,0.0,0.0,2696.0
2023-11-30,2051.96,243680.0921,0.0,0.0,2937.0
2023-12-01,2087.24,372645.586,0.0,0.0,3192.0
2023-12-02,2164.74,320979.9768,0.0,0.0,3192.0
2023-12-03,2192.95,257879.1136,0.0,0.0,3192.0
2023-12-04,2243.37,565307.7134,0.0,0.0,3346.0
2023-12-05,2293.33,529829.7214,0.0,0.0,3143.0
2023-12-06,2232.7,408338.9056,0.0,0.0,2848.0
2023-12-07,2355.73,485190.0609,0.0,0.0,2495.0
2023-12-08,2358.72,378569.8126,0.0,0.0,2483.0
2023-12-09,2340.49,287771.0664,0.0,0.0,2483.0
2023-12-10,2352.39,200037.2102,0.0,0.0,2483.0
2023-12-11,2225.12,640414.9166,0.0,0.0,2509.0
2023-12-12,2203.46,361588.9087,0.0,0.0,2551.0
2023-12-13,2260.16,418916.6154,0.0,0.0,2438.0
2023-12-14,2315.32,409508.0931,0.0,0.0,2411.0
2023-12-15,2220.5,333552.6328,0.0,0.0,2348.0
2023-12-16,2228.96,199285.923,0.0,0.0,2348.0
2023-12-17,2196.52,225925.7675,0.0,0.0,2348.0
2023-12-18,2219.43,364103.1181,0.0,0.0,2288.0
2023-12-19,2177.91,383551.4049,0.0,0.0,2219.0
2023-12-20,2202.17,416841.6272,0.0,0.0,2150.0
2023-12-21,2239.61,453069.7252,0.0,0.0,2087.0
2023-12-22,2324.54,591357.488,0.0,0.0,2094.0
2023-12-23,2308.2,255626.9352,0.0,0.0,2094.0
2023-12-24,2264.05,307951.076,0.0,0.0,2094.0
2023-12-25,2271.35,286277.1616,0.0,0.0,2094.0
2023-12-26,2230.88,410413.1591,0.0,0.0,2094.0
2023-12-27,2378.35,541537.3574,0.0,0.0,2094.0
2023-12-28,2344.15,580459.982,0.0,0.0,2094.0
2023-12-29,2299.2,450201.2069,0.0,0.0,2094.0
